F1::#!!I,F2::Tool,F3::Feature,F4::Unit,F5::Value,,,,,
32,Multiple Calipers,Distances0001,Pixel,,44,96,,,
,,,,,,,,,
33,Multiple Calipers,Distances0001,Pixel,,26,116,,,
,,,,,,,,,
34,Multiple Distance,Distances0001,Pixel,,26,42,141,,
,,,,,,,,,
,,,,,,,,,
35,Multiple Calipers,Distances0001,Pixel,,41,108,,,
,,,,,,,,,
36,Length,Distance,Pixel,49,,,,,
37,Multiple Calipers,Distances0001,Pixel,,55,108,,,
,,,,,,,,,
38,Multiple Calipers,Distances0001,Pixel,,34,126,,,
,,,,,,,,,
39,Multiple Calipers,Distances0001,Pixel,,25.98,96.17,,,
,,,,,,,,,
40,Line,Length,Pixel,154.32,,,,,
41,Multiple Distance,Distances0001,Pixel,,21,73,106,,
,,,,,,,,,
,,,,,,,,,
42,Multiple Distance,Distances0001,Pixel,,16,67,115,,
,,,,,,,,,
,,,,,,,,,
43,Multiple Calipers,Distances0001,Pixel,,35,80.5,,,
,,,,,,,,,
44,Line,Length,Pixel,127,,,,,
45,Line,Length,Pixel,89.05,,,,,
46,Line,Length,Pixel,123.04,,,,,
47,Multiple Calipers,Distances0001,Pixel,,48,63,102,,
,,,,,,,,,
,,,,,,,,,
48,Multiple Calipers,Distances0001,Pixel,,49.56,105.76,,,
,,,,,,,,,
49,Multiple Calipers,Distances0001,Pixel,,41,151,,,
,,,,,,,,,
1,Multiple Calipers,Distances0001,Pixel,,59,121,,,
,,,,,,,,,
2,Multiple Distance,Distances0001,Pixel,,52,140,171,,
,,,,,,,,,
,,,,,,,,,
3,Multiple Distance,Distances0001,Pixel,,38,127,180,,
,,,,,,,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,49,121,,,
,,,,,,,,,
5,Length,Distance,Pixel,69.03,,,,,
6,Multiple Calipers,Distances0001,Pixel,,69,111,154,,
,,,,,,,,,
,,,,,,,,,
7,Length,Distance,Pixel,53.08,,,,,
8,Line,Length,Pixel,81.02,,,,,
9,Line,Length,Pixel,52.35,,,,,
10,Line,Length,Pixel,102.18,,,,,
11,Line,Length,Pixel,69.03,,,,,
12,Multiple Distance,Distances0001,Pixel,,45,91,146,,
,,,,,,,,,
,,,,,,,,,
13,Line,Length,Pixel,71.45,,,,,
14,Multiple Calipers,Distances0001,Pixel,,40,87,,,
,,,,,,,,,
15,Multiple Calipers,Distances0001,Pixel,,28,60,,,
,,,,,,,,,
16,Multiple Calipers,Distances0001,Pixel,,34.16,93.24,,,
,,,,,,,,,
17,Length,Distance,Pixel,43.1,,,,,
18,Multiple Calipers,Distances0001,Pixel,,67.2,159.61,,,
,,,,,,,,,
19,Multiple Distance,Distances0001,Pixel,,57,161,187,,
,,,,,,,,,
,,,,,,,,,
20,Line,Length,Pixel,66.01,,,,,
21,Multiple Calipers,Distances0001,Pixel,,49,73,,,
,,,,,,,,,
22,Multiple Calipers,Distances0001,Pixel,,57,117,,,
,,,,,,,,,
23,Multiple Calipers,Distances0001,Pixel,,61.81,91.45,,,
,,,,,,,,,
24,Multiple Calipers,Distances0001,Pixel,,46,148,,,
,,,,,,,,,
25,Multiple Distance,Distances0001,Pixel,,18,83,129,,
,,,,,,,,,
,,,,,,,,,
26,Multiple Calipers,Distances0001,Pixel,,17,67,,,
,,,,,,,,,
27,Length,Distance,Pixel,61,,,,,
28,Length,Distance,Pixel,85.38,,,,,
29,Multiple Calipers,Distances0001,Pixel,,57,136,,,
,,,,,,,,,
30,Multiple Calipers,Distances0001,Pixel,,36,83,,,
,,,,,,,,,
31,Multiple Distance,Distances0001,Pixel,,55,166,196,,
,,,,,,,,,
,,,,,,,,,
32,Length,Distance,Pixel,53.08,,,,,
33,Length,Distance,Pixel,50.04,,,,,
34,Multiple Calipers,Distances0001,Pixel,,56,145,196,,
,,,,,,,,,
,,,,,,,,,
1,Length,Distance,Pixel,145.12,,,,,
2,Multiple Calipers,Distances0001,Pixel,,50,96,,,
,,,,,,,,,
3,Line,Length,Pixel,67.07,,,,,
4,Length,Distance,Pixel,61.98,,,,,
5,Multiple Distance,Distances0001,Pixel,,30,154,217,,
,,,,,,,,,
,,,,,,,,,
6,Line,Length,Pixel,111,,,,,
7,Length,Distance,Pixel,53.04,,,,,
8,Length,Distance,Pixel,103.04,,,,,
9,Length,Distance,Pixel,72,,,,,
10,Multiple Calipers,Distances0001,Pixel,,48,112,,,
,,,,,,,,,
11,Multiple Calipers,Distances0001,Pixel,,143,228,,,
,,,,,,,,,
12,Line,Length,Pixel,189.04,,,,,
13,Line,Length,Pixel,83,,,,,
14,Line,Length,Pixel,71,,,,,
15,Multiple Calipers,Distances0001,Pixel,,18,79,123,,
,,,,,,,,,
,,,,,,,,,
16,Line,Length,Pixel,76,,,,,
17,Line,Length,Pixel,73.17,,,,,
18,Line,Length,Pixel,103.04,,,,,
19,Line,Length,Pixel,96.05,,,,,
20,Line,Length,Pixel,159.03,,,,,
21,Multiple Distance,Distances0001,Pixel,,125,181,254,,
,,,,,,,,,
,,,,,,,,,
22,Multiple Calipers,Distances0001,Pixel,,67.41,174.7,,,
,,,,,,,,,
23,Multiple Calipers,Distances0001,Pixel,,47,93,,,
,,,,,,,,,
24,Multiple Calipers,Distances0001,Pixel,,42,90,,,
,,,,,,,,,
25,Line,Length,Pixel,70.06,,,,,
26,Length,Distance,Pixel,52.04,,,,,
27,Line,Length,Pixel,64.03,,,,,
28,Multiple Calipers,Distances0001,Pixel,,64,112,,,
,,,,,,,,,
29,Multiple Calipers,Distances0001,Pixel,,76,164,235,,
,,,,,,,,,
,,,,,,,,,
30,Multiple Calipers,Distances0001,Pixel,,45.27,166.4,,,
,,,,,,,,,
31,Multiple Calipers,Distances0001,Pixel,,41,95,,,
,,,,,,,,,
32,Line,Length,Pixel,69.07,,,,,
1,Multiple Calipers,Distances0001,Pixel,,20.26,113.1,159.08,,
,,,,,,,,,
,,,,,,,,,
2,Multiple Calipers,Distances0001,Pixel,,56.53,91.95,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,119,172,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,66,131,,,
,,,,,,,,,
5,Multiple Calipers,Distances0001,Pixel,,106,153,,,
,,,,,,,,,
6,Line,Length,Pixel,45.01,,,,,
7,Line,Length,Pixel,62.07,,,,,
8,Line,Length,Pixel,72.06,,,,,
9,Line,Length,Pixel,111,,,,,
10,Line,Length,Pixel,53.04,,,,,
11,Multiple Calipers,Distances0001,Pixel,,32,74,,,
,,,,,,,,,
12,Line,Length,Pixel,112.29,,,,,
13,Line,Length,Pixel,59,,,,,
14,Line,Length,Pixel,65.03,,,,,
15,Multiple Calipers,Distances0001,Pixel,,24,154,210,,
,,,,,,,,,
,,,,,,,,,
16,Multiple Calipers,Distances0001,Pixel,,51,111,,,
,,,,,,,,,
17,Multiple Calipers,Distances0001,Pixel,,43,91,,,
,,,,,,,,,
18,Multiple Calipers,Distances0001,Pixel,,19,203,248,,
,,,,,,,,,
,,,,,,,,,
19,Line,Length,Pixel,85,,,,,
20,Multiple Distance,Distances0001,Pixel,,83.83,115.89,189.99,,
,,,,,,,,,
,,,,,,,,,
21,Multiple Calipers,Distances0001,Pixel,,61,117,,,
,,,,,,,,,
22,Multiple Calipers,Distances0001,Pixel,,29,84,,,
,,,,,,,,,
1,Multiple Calipers,Distances0001,Pixel,,73,120,,,
,,,,,,,,,
2,Multiple Calipers,Distances0001,Pixel,,22,76,91,,
,,,,,,,,,
,,,,,,,,,
3,Line,Length,Pixel,40,,,,,
4,Length,Distance,Pixel,64.03,,,,,
5,Length,Distance,Pixel,29.07,,,,,
6,Multiple Distance,Distances0001,Pixel,,9,90,166,214,240
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
7,Line,Length,Pixel,125.02,,,,,
8,Line,Length,Pixel,53,,,,,
9,Line,Length,Pixel,95,,,,,
1,Length,Distance,Pixel,29,,,,,
2,Line,Length,Pixel,72.03,,,,,
3,Line,Length,Pixel,62.03,,,,,
4,Line,Length,Pixel,44,,,,,
5,Line,Length,Pixel,62,,,,,
6,Line,Length,Pixel,28,,,,,
7,Line,Length,Pixel,102.08,,,,,
8,Line,Length,Pixel,82.05,,,,,
9,Line,Length,Pixel,66.01,,,,,
10,Line,Length,Pixel,71.06,,,,,
11,Line,Length,Pixel,36,,,,,
12,Line,Length,Pixel,146.03,,,,,
13,Line,Length,Pixel,156.12,,,,,
14,Line,Length,Pixel,67,,,,,
15,Line,Length,Pixel,45.04,,,,,
16,Line,Length,Pixel,52.24,,,,,
17,Length,Distance,Pixel,53,,,,,
18,Length,Distance,Pixel,53,,,,,
19,Length,Distance,Pixel,162.79,,,,,
20,Length,Distance,Pixel,135,,,,,
21,Multiple Calipers,Distances0001,Pixel,,70,111,,,
,,,,,,,,,
22,Multiple Calipers,Distances0001,Pixel,,122,149,,,
,,,,,,,,,
23,Multiple Calipers,Distances0001,Pixel,,121,184,,,
,,,,,,,,,
24,Multiple Calipers,Distances0001,Pixel,,41.8,122.58,174.08,,
,,,,,,,,,
,,,,,,,,,
1,Line,Length,Pixel,41.44,,,,,
2,Line,Length,Pixel,58,,,,,
3,Multiple Calipers,Distances0001,Pixel,,63,158,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,26,100,,,
,,,,,,,,,
5,Multiple Calipers,Distances0001,Pixel,,41,147,,,
,,,,,,,,,
6,Multiple Calipers,Distances0001,Pixel,,43,113,,,
,,,,,,,,,
7,Multiple Calipers,Distances0001,Pixel,,117.27,217.43,271.81,,
,,,,,,,,,
,,,,,,,,,
8,Length,Distance,Pixel,74.06,,,,,
9,Multiple Distance,Distances0001,Pixel,,31,88,149,,
,,,,,,,,,
,,,,,,,,,
10,Length,Distance,Pixel,56,,,,,
11,Length,Distance,Pixel,71.03,,,,,
12,Line,Length,Pixel,91.05,,,,,
13,Line,Length,Pixel,60,,,,,
1,Multiple Calipers,Distances0001,Pixel,,32,73,,,
,,,,,,,,,
2,Length,Distance,Pixel,44,,,,,
3,Multiple Calipers,Distances0001,Pixel,,17,85,136,,
,,,,,,,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,58,131,,,
,,,,,,,,,
5,Multiple Calipers,Distances0001,Pixel,,38,107,,,
,,,,,,,,,
6,Multiple Calipers,Distances0001,Pixel,,20,58,,,
,,,,,,,,,
7,Line,Length,Pixel,206.04,,,,,
8,Multiple Calipers,Distances0001,Pixel,,46,99,,,
,,,,,,,,,
9,Length,Distance,Pixel,44.01,,,,,
10,Length,Distance,Pixel,33,,,,,
11,Line,Length,Pixel,33,,,,,
12,Line,Length,Pixel,38,,,,,
13,Line,Length,Pixel,35,,,,,
1,Multiple Calipers,Distances0001,Pixel,,34,142,,,
,,,,,,,,,
2,Multiple Calipers,Distances0001,Pixel,,17,59,105,,
,,,,,,,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,79,213,,,
,,,,,,,,,
4,Multiple Distance,Distances0001,Pixel,,67,119,172,,
,,,,,,,,,
,,,,,,,,,
5,Length,Distance,Pixel,46,,,,,
6,Line,Length,Pixel,94,,,,,
7,Line,Length,Pixel,66,,,,,
8,Line,Length,Pixel,76.03,,,,,
9,Length,Distance,Pixel,48,,,,,
1,Line,Length,Pixel,40.01,,,,,
2,Multiple Calipers,Distances0001,Pixel,,42,100,,,
,,,,,,,,,
3,Multiple Distance,Distances0001,Pixel,,61,81,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,32,64,,,
,,,,,,,,,
5,Line,Length,Pixel,68.12,,,,,
6,Line,Length,Pixel,69,,,,,
7,Line,Length,Pixel,36.12,,,,,
8,Multiple Distance,Distances0001,Pixel,,54,70,134,,
,,,,,,,,,
,,,,,,,,,
9,Line,Length,Pixel,37,,,,,
10,Line,Length,Pixel,23,,,,,
11,Multiple Distance,Distances0001,Pixel,,25.86,78.2,93.12,114,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,Multiple Distance,Distances0001,Pixel,,18,45,80,,
,,,,,,,,,
,,,,,,,,,
2,Length,Distance,Pixel,59,,,,,
3,Line,Length,Pixel,43.01,,,,,
4,Length,Distance,Pixel,52.09,,,,,
5,Length,Distance,Pixel,38.21,,,,,
6,Line,Length,Pixel,75.17,,,,,
7,Multiple Calipers,Distances0001,Pixel,,45,74,,,
,,,,,,,,,
8,Multiple Calipers,Distances0001,Pixel,,75,133,,,
,,,,,,,,,
9,Line,Length,Pixel,61.2,,,,,
10,Line,Length,Pixel,93.02,,,,,
11,Length,Distance,Pixel,70.46,,,,,
12,Multiple Distance,Distances0001,Pixel,,22,125,172,,
,,,,,,,,,
,,,,,,,,,
13,Length,Distance,Pixel,75.11,,,,,
14,Multiple Calipers,Distances0001,Pixel,,41,79,,,
,,,,,,,,,
1,Multiple Calipers,Distances0001,Pixel,,37,61,,,
,,,,,,,,,
2,Multiple Calipers,Distances0001,Pixel,,53,105,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,30.93,74.61,,,
,,,,,,,,,
4,Line,Length,Pixel,54.08,,,,,
5,Line,Length,Pixel,59,,,,,
6,Line,Length,Pixel,46.04,,,,,
7,Line,Length,Pixel,49,,,,,
8,Length,Distance,Pixel,35.01,,,,,
9,Length,Distance,Pixel,62.01,,,,,
10,Length,Distance,Pixel,69.03,,,,,
11,Length,Distance,Pixel,55.04,,,,,
12,Multiple Calipers,Distances0001,Pixel,,32,87,,,
,,,,,,,,,
13,Multiple Calipers,Distances0001,Pixel,,15,56,,,
,,,,,,,,,
14,Length,Distance,Pixel,32,,,,,
15,Length,Distance,Pixel,45.28,,,,,
16,Length,Distance,Pixel,53.08,,,,,
1,Multiple Calipers,Distances0001,Pixel,,55,105,,,
,,,,,,,,,
2,Length,Distance,Pixel,33,,,,,
3,Multiple Distance,Distances0001,Pixel,,23,50,103,,
,,,,,,,,,
,,,,,,,,,
4,Length,Distance,Pixel,105.04,,,,,
5,Length,Distance,Pixel,52.77,,,,,
6,Line,Length,Pixel,161.03,,,,,
7,Line,Length,Pixel,32,,,,,
8,Line,Length,Pixel,40,,,,,
9,Line,Length,Pixel,42,,,,,
10,Line,Length,Pixel,46.1,,,,,
11,Line,Length,Pixel,58.69,,,,,
1,Line,Length,Pixel,83.38,,,,,
2,Multiple Calipers,Distances0001,Pixel,,47,105,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,61,84,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,51,95,,,
,,,,,,,,,
5,Multiple Calipers,Distances0001,Pixel,,81.54,134.24,,,
,,,,,,,,,
6,Multiple Distance,Distances0001,Pixel,,98,130,181,,
,,,,,,,,,
,,,,,,,,,
7,Length,Distance,Pixel,48.01,,,,,
8,Length,Distance,Pixel,52,,,,,
9,Length,Distance,Pixel,46.04,,,,,
10,Multiple Calipers,Distances0001,Pixel,,27,73,,,
,,,,,,,,,
11,Length,Distance,Pixel,38.47,,,,,
12,Multiple Calipers,Distances0001,Pixel,,37,135,,,
,,,,,,,,,
13,Multiple Calipers,Distances0001,Pixel,,34.46,69.09,,,
,,,,,,,,,
14,Multiple Calipers,Distances0001,Pixel,,15,67,,,
,,,,,,,,,
15,Line,Length,Pixel,79,,,,,
16,Line,Length,Pixel,61.03,,,,,
17,Line,Length,Pixel,60,,,,,
18,Line,Length,Pixel,51,,,,,
1,Multiple Calipers,Distances0001,Pixel,,30,64,,,
,,,,,,,,,
2,Multiple Calipers,Distances0001,Pixel,,27,109,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,15,67,146,,
,,,,,,,,,
,,,,,,,,,
4,Line,Length,Pixel,50,,,,,
5,Line,Length,Pixel,73.25,,,,,
6,Line,Length,Pixel,41.19,,,,,
7,Line,Length,Pixel,69.26,,,,,
8,Length,Distance,Pixel,67.19,,,,,
9,Length,Distance,Pixel,124.04,,,,,
10,Multiple Calipers,Distances0001,Pixel,,45,78,,,
,,,,,,,,,
11,Line,Length,Pixel,73.01,,,,,
12,Length,Distance,Pixel,43.05,,,,,
13,Length,Distance,Pixel,49.25,,,,,
14,Length,Distance,Pixel,48.04,,,,,
15,Line,Length,Pixel,58.08,,,,,
16,Line,Length,Pixel,67.07,,,,,
17,Line,Length,Pixel,63.01,,,,,
18,Line,Length,Pixel,52,,,,,
19,Line,Length,Pixel,58,,,,,
20,Multiple Calipers,Distances0001,Pixel,,43,87,,,
,,,,,,,,,
21,Length,Distance,Pixel,32.14,,,,,
1,Line,Length,Pixel,79,,,,,
2,Line,Length,Pixel,82,,,,,
3,Line,Length,Pixel,65.19,,,,,
4,Line,Length,Pixel,70.58,,,,,
5,Line,Length,Pixel,52,,,,,
6,Line,Length,Pixel,92,,,,,
7,Multiple Distance,Distances0001,Pixel,,26,82,164,,
,,,,,,,,,
,,,,,,,,,
8,Multiple Calipers,Distances0001,Pixel,,40.75,111.45,,,
,,,,,,,,,
9,Length,Distance,Pixel,37,,,,,
10,Length,Distance,Pixel,44,,,,,
11,Length,Distance,Pixel,44,,,,,
12,Line,Length,Pixel,84.01,,,,,
13,Line,Length,Pixel,75,,,,,
14,Line,Length,Pixel,47,,,,,
15,Multiple Distance,Distances0001,Pixel,,76,112,150,,
,,,,,,,,,
,,,,,,,,,
16,Multiple Calipers,Distances0001,Pixel,,53,102,,,
,,,,,,,,,
1,Line,Length,Pixel,49,,,,,
2,Multiple Calipers,Distances0001,Pixel,,34,57,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,43,108,,,
,,,,,,,,,
4,Length,Distance,Pixel,83.02,,,,,
5,Line,Length,Pixel,179,,,,,
6,Multiple Calipers,Distances0001,Pixel,,61,181,,,
,,,,,,,,,
7,Multiple Calipers,Distances0001,Pixel,,63,145,,,
,,,,,,,,,
8,Multiple Calipers,Distances0001,Pixel,,38.61,91.97,,,
,,,,,,,,,
9,Multiple Calipers,Distances0001,Pixel,,88,158,,,
,,,,,,,,,
10,Multiple Calipers,Distances0001,Pixel,,28,149,,,
,,,,,,,,,
11,Multiple Calipers,Distances0001,Pixel,,48.3,105.9,,,
,,,,,,,,,
12,Multiple Calipers,Distances0001,Pixel,,32,105,,,
,,,,,,,,,
13,Line,Length,Pixel,157,,,,,
14,Length,Distance,Pixel,79,,,,,
15,Line,Length,Pixel,69,,,,,
16,Line,Length,Pixel,50,,,,,
17,Line,Length,Pixel,69,,,,,
18,Line,Length,Pixel,55.08,,,,,
19,Line,Length,Pixel,50.01,,,,,
20,Line,Length,Pixel,87,,,,,
21,Line,Length,Pixel,113,,,,,
22,Line,Length,Pixel,108.02,,,,,
23,Length,Distance,Pixel,53.08,,,,,
24,Line,Length,Pixel,56,,,,,
25,Line,Length,Pixel,127.04,,,,,
26,Line,Length,Pixel,81,,,,,
27,Line,Length,Pixel,46,,,,,
28,Length,Distance,Pixel,38,,,,,
29,Length,Distance,Pixel,47.01,,,,,
30,Multiple Calipers,Distances0001,Pixel,,24,82,,,
,,,,,,,,,
31,Multiple Calipers,Distances0001,Pixel,,24,55,91,,
,,,,,,,,,
,,,,,,,,,
32,Line,Length,Pixel,78.1,,,,,
1,Multiple Calipers,Distances0001,Pixel,,54,101,,,
,,,,,,,,,
2,Multiple Calipers,Distances0001,Pixel,,47,83,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,55,119,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,38,137,,,
,,,,,,,,,
5,Multiple Calipers,Distances0001,Pixel,,49,93,,,
,,,,,,,,,
6,Multiple Calipers,Distances0001,Pixel,,46,128,,,
,,,,,,,,,
7,Line,Length,Pixel,105,,,,,
8,Line,Length,Pixel,68.26,,,,,
9,Line,Length,Pixel,51,,,,,
10,Length,Distance,Pixel,59,,,,,
11,Length,Distance,Pixel,46.04,,,,,
12,Length,Distance,Pixel,43.08,,,,,
1,Multiple Calipers,Distances0001,Pixel,,65,100,,,
,,,,,,,,,
2,Line,Length,Pixel,76,,,,,
3,Line,Length,Pixel,81.1,,,,,
4,Line,Length,Pixel,49,,,,,
5,Line,Length,Pixel,32,,,,,
6,Line,Length,Pixel,59.03,,,,,
7,Line,Length,Pixel,34,,,,,
8,Line,Length,Pixel,64.03,,,,,
9,Line,Length,Pixel,73.25,,,,,
10,Line,Length,Pixel,41,,,,,
11,Line,Length,Pixel,38.12,,,,,
12,Line,Length,Pixel,96.05,,,,,
13,Line,Length,Pixel,105,,,,,
14,Multiple Calipers,Distances0001,Pixel,,17,166,,,
,,,,,,,,,
15,Multiple Calipers,Distances0001,Pixel,,49,80,,,
,,,,,,,,,
16,Line,Length,Pixel,68,,,,,
17,Line,Length,Pixel,95.08,,,,,
18,Multiple Calipers,Distances0001,Pixel,,65,119,,,
,,,,,,,,,
1,Length,Distance,Pixel,60,,,,,
2,Multiple Calipers,Distances0001,Pixel,,41,98,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,38,61,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,19,55,,,
,,,,,,,,,
5,Multiple Calipers,Distances0001,Pixel,,64,114,,,
,,,,,,,,,
6,Line,Length,Pixel,80.31,,,,,
7,Line,Length,Pixel,67.6,,,,,
8,Length,Distance,Pixel,64.03,,,,,
9,Length,Distance,Pixel,80.02,,,,,
10,Line,Length,Pixel,215,,,,,
11,Line,Length,Pixel,73,,,,,
12,Line,Length,Pixel,52,,,,,
1,Length,Distance,Pixel,86.28,,,,,
2,Multiple Calipers,Distances0001,Pixel,,60,103,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,29,112,157,,
,,,,,,,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,18,45,,,
,,,,,,,,,
5,Multiple Calipers,Distances0001,Pixel,,27,155,,,
,,,,,,,,,
6,Multiple Calipers,Distances0001,Pixel,,46,84,,,
,,,,,,,,,
7,Multiple Calipers,Distances0001,Pixel,,42.26,86.5,,,
,,,,,,,,,
8,Multiple Calipers,Distances0001,Pixel,,23.99,76.72,,,
,,,,,,,,,
9,Multiple Calipers,Distances0001,Pixel,,41,101,,,
,,,,,,,,,
10,Multiple Calipers,Distances0001,Pixel,,41,68,,,
,,,,,,,,,
11,Line,Length,Pixel,62.39,,,,,
12,Line,Length,Pixel,78,,,,,
13,Length,Distance,Pixel,105,,,,,
14,Multiple Distance,Distances0001,Pixel,,20,55,84,,
,,,,,,,,,
,,,,,,,,,
1,Multiple Calipers,Distances0001,Pixel,,47,101,,,
,,,,,,,,,
2,Multiple Calipers,Distances0001,Pixel,,53,164,190,,
,,,,,,,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,44,76,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,40,98,,,
,,,,,,,,,
5,Multiple Calipers,Distances0001,Pixel,,14,52,,,
,,,,,,,,,
6,Multiple Calipers,Distances0001,Pixel,,62,165,,,
,,,,,,,,,
7,Multiple Distance,Distances0001,Pixel,,92,158,206,,
,,,,,,,,,
,,,,,,,,,
8,Line,Length,Pixel,76,,,,,
9,Line,Length,Pixel,45.04,,,,,
10,Line,Length,Pixel,51.16,,,,,
11,Multiple Calipers,Distances0001,Pixel,,26,75,,,
,,,,,,,,,
12,Multiple Calipers,Distances0001,Pixel,,88,126,,,
,,,,,,,,,
13,Multiple Calipers,Distances0001,Pixel,,52,161,216,,
,,,,,,,,,
,,,,,,,,,
14,Multiple Calipers,Distances0001,Pixel,,93,219,296,,
,,,,,,,,,
,,,,,,,,,
15,Length,Distance,Pixel,53,,,,,
16,Length,Distance,Pixel,29,,,,,
17,Line,Length,Pixel,59.3,,,,,
1,Multiple Calipers,Distances0001,Pixel,,21,117,,,
,,,,,,,,,
2,Length,Distance,Pixel,43.42,,,,,
3,Multiple Calipers,Distances0001,Pixel,,46,95,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,36.66,153.88,,,
,,,,,,,,,
5,Length,Distance,Pixel,67,,,,,
6,Multiple Calipers,Distances0001,Pixel,,67,175,,,
,,,,,,,,,
7,Multiple Calipers,Distances0001,Pixel,,70,162,,,
,,,,,,,,,
8,Line,Length,Pixel,169.5,,,,,
9,Line,Length,Pixel,52.04,,,,,
10,Line,Length,Pixel,72.11,,,,,
11,Line,Length,Pixel,62,,,,,
12,Length,Distance,Pixel,134,,,,,
13,Length,Distance,Pixel,29.07,,,,,
14,Line,Length,Pixel,41,,,,,
15,Length,Distance,Pixel,53,,,,,
16,Multiple Calipers,Distances0001,Pixel,,41,124,,,
,,,,,,,,,
17,Multiple Calipers,Distances0001,Pixel,,52,146,,,
,,,,,,,,,
18,Multiple Calipers,Distances0001,Pixel,,46,82,,,
,,,,,,,,,
1,Multiple Calipers,Distances0001,Pixel,,30,48,97,146,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
2,Multiple Calipers,Distances0001,Pixel,,43,131,,,
,,,,,,,,,
3,Multiple Calipers,Distances0001,Pixel,,91,120,,,
,,,,,,,,,
4,Multiple Calipers,Distances0001,Pixel,,23,66,,,
,,,,,,,,,
5,Multiple Calipers,Distances0001,Pixel,,33,115,,,
,,,,,,,,,
6,Multiple Calipers,Distances0001,Pixel,,79,187,,,
,,,,,,,,,
7,Multiple Calipers,Distances0001,Pixel,,34,66,,,
,,,,,,,,,
8,Line,Length,Pixel,57.04,,,,,
9,Line,Length,Pixel,136,,,,,
10,Line,Length,Pixel,112,,,,,
11,Line,Length,Pixel,77,,,,,
12,Line,Length,Pixel,52,,,,,
13,Length,Distance,Pixel,62.03,,,,,
14,Length,Distance,Pixel,50,,,,,
15,Length,Distance,Pixel,39,,,,,
16,Length,Distance,Pixel,47,,,,,
